image_name,scene,pitch,yaw,altitude,pred_error,ref_type,strategy,matching_method,inlier_count
VG_data_DJI_20240917112315_0374_D.JPG,pkl_QingZhou_2024,-39.6,-13.8,79.2,11.639475277242244,HIGH,TopN_Re-rank,Roma,246
VG_data_DJI_20240917112317_0375_D.JPG,pkl_QingZhou_2024,-39.6,-13.8,79.1,7.031966933956285,HIGH,TopN_Re-rank,Roma,173
VG_data_DJI_20240917112319_0376_D.JPG,pkl_QingZhou_2024,-39.6,-21.7,79.7,10.156119347366207,HIGH,TopN_Re-rank,Roma,154
VG_data_DJI_20240917112321_0377_D.JPG,pkl_QingZhou_2024,-39.6,-27.6,81.3,10.868338981390442,HIGH,TopN_Re-rank,Roma,170
VG_data_DJI_20240917112322_0378_D.JPG,pkl_QingZhou_2024,-39.6,-46.6,81.2,9.704279286743764,HIGH,TopN_Re-rank,Roma,142
VG_data_DJI_20240917112324_0379_D.JPG,pkl_QingZhou_2024,-39.6,-60.0,81.2,7.787574690180797,HIGH,TopN_Re-rank,Roma,136
VG_data_DJI_20240917112327_0380_D.JPG,pkl_QingZhou_2024,-39.6,-70.1,81.2,2162.3270383193944,HIGH,TopN_Re-rank,Roma,107
VG_data_DJI_20240917112331_0381_D.JPG,pkl_QingZhou_2024,-42.1,-79.3,81.3,6.268411344831588,HIGH,TopN_Re-rank,Roma,108
VG_data_DJI_20240917112333_0382_D.JPG,pkl_QingZhou_2024,-43.3,-101.4,81.4,16.745883430703156,HIGH,TopN_Re-rank,Roma,61
VG_data_DJI_20240917112335_0383_D.JPG,pkl_QingZhou_2024,-45.2,-101.4,81.4,3.6275798775305548,HIGH,TopN_Re-rank,Roma,148
VG_data_DJI_20240917112337_0384_D.JPG,pkl_QingZhou_2024,-45.2,-106.7,81.5,5.00213036027629,HIGH,TopN_Re-rank,Roma,80
VG_data_DJI_20240917112339_0385_D.JPG,pkl_QingZhou_2024,-45.2,-108.3,81.5,4.116529465534296,HIGH,TopN_Re-rank,Roma,196
VG_data_DJI_20240917112341_0386_D.JPG,pkl_QingZhou_2024,-45.2,-117.9,81.5,5.8972063546151565,HIGH,TopN_Re-rank,Roma,147
VG_data_DJI_20240917112343_0387_D.JPG,pkl_QingZhou_2024,-45.2,-131.6,81.5,4.300393579121232,HIGH,TopN_Re-rank,Roma,257
VG_data_DJI_20240917112345_0388_D.JPG,pkl_QingZhou_2024,-45.2,-143.9,81.5,5.430576132636152,HIGH,TopN_Re-rank,Roma,235
VG_data_DJI_20240917112346_0389_D.JPG,pkl_QingZhou_2024,-45.2,-151.5,81.5,6.834152374412746,HIGH,TopN_Re-rank,Roma,256
VG_data_DJI_20240917112349_0390_D.JPG,pkl_QingZhou_2024,-45.2,-164.1,81.5,1156.6508036967687,HIGH,TopN_Re-rank,Roma,93
VG_data_DJI_20240917112350_0391_D.JPG,pkl_QingZhou_2024,-45.2,-164.1,81.5,4797.750832665781,HIGH,TopN_Re-rank,Roma,54
VG_data_DJI_20240917112353_0392_D.JPG,pkl_QingZhou_2024,-45.2,-173.1,81.5,3.563905309657588,HIGH,TopN_Re-rank,Roma,364
VG_data_DJI_20240917112441_0393_D.JPG,pkl_QingZhou_2024,-46.8,-179.4,106.8,7.539654119999815,HIGH,TopN_Re-rank,Roma,319
