image_name,scene,pitch,yaw,altitude,pred_error,ref_type,strategy,matching_method,inlier_count
VG_data_DJI_20240917112535_0417_D.JPG,pkl_QingZhou_2024,-89.5,93.5,112.5,226.15359341103928,LOW,TopN_Re-rank,Roma,127
VG_data_DJI_20240917112537_0418_D.JPG,pkl_QingZhou_2024,-89.5,95.7,112.5,5.823294558391432,LOW,TopN_Re-rank,Roma,112
VG_data_DJI_20240917112539_0419_D.JPG,pkl_QingZhou_2024,-89.5,94.5,112.5,21.296722690578218,LOW,TopN_Re-rank,Roma,75
VG_data_DJI_20240917112540_0420_D.JPG,pkl_QingZhou_2024,-89.5,95.5,112.5,10.139045977664722,LOW,TopN_Re-rank,Roma,110
VG_data_DJI_20240917112542_0421_D.JPG,pkl_QingZhou_2024,-89.5,95.5,112.5,6.46076546560943,LOW,TopN_Re-rank,Roma,122
VG_data_DJI_20240917112544_0422_D.JPG,pkl_QingZhou_2024,-89.5,95.7,112.6,14.657534197738025,LOW,TopN_Re-rank,Roma,94
VG_data_DJI_20240917112545_0423_D.JPG,pkl_QingZhou_2024,-89.5,95.7,112.5,15.023963398014406,LOW,TopN_Re-rank,Roma,93
VG_data_DJI_20240917112547_0424_D.JPG,pkl_QingZhou_2024,-89.5,95.4,112.5,7.0201178723265825,LOW,TopN_Re-rank,Roma,75
VG_data_DJI_20240917112549_0425_D.JPG,pkl_QingZhou_2024,-89.5,95.4,112.5,3.4448081949332807,LOW,TopN_Re-rank,Roma,113
VG_data_DJI_20240917112551_0426_D.JPG,pkl_QingZhou_2024,-89.5,96.2,112.5,5.469963477600941,LOW,TopN_Re-rank,Roma,102
VG_data_DJI_20240917112552_0427_D.JPG,pkl_QingZhou_2024,-89.5,95.2,112.5,179.50708038328946,LOW,TopN_Re-rank,Roma,135
VG_data_DJI_20240917112554_0428_D.JPG,pkl_QingZhou_2024,-89.5,97.1,112.6,7.44414707447941,LOW,TopN_Re-rank,Roma,160
VG_data_DJI_20240917112556_0429_D.JPG,pkl_QingZhou_2024,-89.5,96.6,112.6,14.928566976551211,LOW,TopN_Re-rank,Roma,118
VG_data_DJI_20240917112557_0430_D.JPG,pkl_QingZhou_2024,-89.5,97.0,112.6,2.410457472654936,LOW,TopN_Re-rank,Roma,135
VG_data_DJI_20240917112559_0431_D.JPG,pkl_QingZhou_2024,-89.5,96.7,112.6,252.14724984314896,LOW,TopN_Re-rank,Roma,67
VG_data_DJI_20240917112601_0432_D.JPG,pkl_QingZhou_2024,-89.5,96.7,112.6,318.8784787610646,LOW,TopN_Re-rank,Roma,110
VG_data_DJI_20240917112602_0433_D.JPG,pkl_QingZhou_2024,-89.5,96.7,112.6,431.8750133218302,LOW,TopN_Re-rank,Roma,205
VG_data_DJI_20240917112604_0434_D.JPG,pkl_QingZhou_2024,-89.5,97.2,112.6,30.11888461062704,LOW,TopN_Re-rank,Roma,179
VG_data_DJI_20240917112605_0435_D.JPG,pkl_QingZhou_2024,-89.5,88.5,112.6,15.999078641949207,LOW,TopN_Re-rank,Roma,287
VG_data_DJI_20240917112607_0436_D.JPG,pkl_QingZhou_2024,-89.5,88.5,112.7,27.31214383740541,LOW,TopN_Re-rank,Roma,161
VG_data_DJI_20240917112608_0437_D.JPG,pkl_QingZhou_2024,-89.5,91.2,112.8,14.811502206258098,LOW,TopN_Re-rank,Roma,203
VG_data_DJI_20240917112610_0438_D.JPG,pkl_QingZhou_2024,-89.5,93.8,112.7,278.5858919463293,LOW,TopN_Re-rank,Roma,98
